"track_n","line","lyric","track_title","clean_track_title"
12,67,"Fulfilling our every temptation","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,68,"Slow jammin', havin' deep sex","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,69,"You ready for the world girl, come on go wit me","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,70,"I touch you all over your body baby don't say no to me","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,71,"And every moment be controlling me","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,72,"I'm lovin' the way you be holdin' me when I be listenin' to Jodeci","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,73,"And when I come over and bend ya ass","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,74,"You be bumpin' Teddy Pendergrass","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,75,"I done hit it from the back, to the melody and rode it slow","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,76,"Now I got to go up in it fast, but I'ma finish last","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,77,"No matter how much of a thug you see","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,78,"I still spit it like it's R&B, come to the club wit' me","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,79,"And when some Luther come on I hope you feelin' me","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,80,"And still will be in love wit' me, Chi ride","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,81,"She said she want some Marvin Gaye, some Luther Vandross","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,82,"A little Anita will definitely set this party off right(Are you gonna be, are you gonna be, are you gonna be","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,83,"Are you gonna be, are you gonna be, well well well well)","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,84,"She said she want some Ready for the World, some New Edition","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,85,"Some Minnie Riperton will definitely set this party off right(Are you gonna be, are you gonna be, are you gonna be","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,86,"Are you gonna be, are you gonna be, well well well well)","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,88,"She said she want some Marvin Gaye, some Luther Vandross","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,89,"A little Anita will definitely set this party off right(Are you gonna be, are you gonna be, are you gonna be","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,90,"Are you gonna be, are you gonna be, well well well well)","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,91,"She said she want some Ready for the World, some New Edition","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,92,"Some Minnie Riperton will definitely set this party off right(Are you gonna be, are you gonna be, are you gonna be","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
12,93,"Are you gonna be, are you gonna be, well well well well)","Slow Jamz by Twista, Kanye West & Jamie Foxx","slow jamz by twista, kanye west & jamie foxx"
13,1,"Yeah, breathe in, breathe out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,2,"If ya iced up, pull ya sleeves out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,3,"Push a big truck, pull ya keys out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,4,"Girls go wild and pull ya D's out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,5,"Breathe in, breathe out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,6,"Let them hoes fight, pull her weave out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,7,"If a nigga act up, pull a Desert E's out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,8,"When I pull the piece out niggas like ""Peace out!""","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,9,"Golly, more of that bullshit ice rap","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,10,"I got to 'pologize to Mos and Kweli (probably)","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,11,"But is it cool to rap about gold","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,12,"If I told the world I copped it from Ghana and Mali? (Mali!)","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,13,"First nigga with a Benz and a backpack","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,14,"Ice chain, Carti lens, and a knapsack","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,15,"Always said if I rapped I'd say somethin' significant","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,16,"But now I'm rappin' 'bout money, hoes, and rims again","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,17,"And it's still about the Benjamins","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,18,"Big faced hundreds and whatever other synonyms","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,19,"Strippers named Cinnamon, more chips than Pentium""What'cha gon' buy next?"" Whatever new trend it is","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,20,"I'm tryin' to spend my stacks, and I'm so broke","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,21,"I look back like ""Damn, was I on crack?""","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,22,"I mean, twelve platinum chains, was I on that?","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,23,"What the hell was wrong with me dog?","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,24,"Sing along with me y'all","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,25,"Yeah, breathe in, breathe out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,26,"If ya iced up, pull ya sleeves out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,27,"Push a big truck, pull ya keys out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,28,"Girls go wild and pull ya D's out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,29,"Breathe in, breathe out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,30,"Let them hoes fight, pull her weave out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,31,"If a nigga act up, pull a Desert E's out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,32,"When I pull the piece out niggas like ""Peace out!""","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,33,"Now even though I went to college","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,34,"And dropped out of school quick","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,35,"I always had a Ph.D: a pretty huge dick","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,36,"Ladies tired of gettin' ripped off by guys like this","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,37,"And givin' head is like a whale that's usin' a toothpick","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,38,"Well, I'm in the club for a limited time","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,39,"Act now and get some action for a $free.99","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,40,"Later on, I might charge for ménage","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,41,"Heard her man was the boss of the floss","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,42,"But she still want to toss me the drawers","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,43,"And it ain't gon' cost me because she my caddy","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,44,"Cuz she grabbed my golf balls in the club","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,45,"And I'm still actin' calm den-a-muhh, she asked","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,46,"""Can you drive me in the hundreds where my Altima was?""","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,47,"While we drive she tellin' me 'bout problems with her man","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,48,"Baby, I fully understand, let me help you with a plan","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,49,"While he trickin' off, don't get no rich nigga","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,50,"Give me some head, that'll really piss him off","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,51,"Yeah, breathe in, breathe out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,52,"If ya iced up, pull ya sleeves out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,53,"Push a big truck, pull ya keys out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,54,"Girls go wild and pull ya D's out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,55,"Breathe in, breathe out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,56,"Let them hoes fight, pull her weave out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,57,"If a nigga act up, pull a Desert E's out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,58,"When I pull the piece out niggas like ""Peace out!""","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,59,"I blow past low-class niggas with no cash","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,60,"In the four dash six, bitch you can go ask","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,61,"So when I go fast popo just laugh","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,62,"Right until I run out of gas or 'til I go crash","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,63,"Whatever comes first I'm prepared for the worst","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,64,"Whatever comes second I'll be there with my weapon","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,65,"Pullin' up in the Lexuses, one on both hand","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,66,"So I guess them GSes was ambidextrous","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,67,"Coulda sworn her breasteses was sendin' me messages","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,68,"""K I need a free hand mammogram","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,69,"I got weed, drink, and a Handicam","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,70,"All of which is legal in Amsterdam""So say my name like Candyman","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,71,"And I'ma come and fix you up like the handyman","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,72,"But if you don't need a fix, girl you gotta leave","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,73,"You can't take that all at one time ya gotta breathe","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,74,"Yeah, breathe in, breathe out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,75,"If ya iced up, pull ya sleeves out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,76,"Push a big truck, pull ya keys out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,77,"Girls go wild and pull ya D's out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,78,"Breathe in, breathe out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,79,"Let them hoes fight, pull her weave out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,80,"If a nigga act up, pull a Desert E's out","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
13,81,"When I pull the piece out niggas like ""Peace out!""","Breathe In Breathe Out (Ft. Ludacris)","breathe in breathe out"
